Time,Provider,Latitude,Longitude,Altitude,VerticalAccuracyMeters,Speed,SpeedAccuracyMetersPerSecond,Accuracy,Bearing,BearingAccuracyDegrees,beautiful,boring,depressing,lively,safety,wealthy,,
2019-12-12 10:49:20:508,gps,30.471425312915866,114.6061792023848,5.31167603,2.50000000,23.21999931,0.37536648,9.98324680,174.39999390,0.36619306,23.407052993774414,63.85319519042969,54.2330207824707,37.82171630859375,37.85075759887695,36.98804473876953,,
2019-12-12 10:49:21:512,gps,30.471213139455227,114.60620400450205,5.39382935,2.50000000,23.56999969,0.39824617,9.98825550,174.10000610,0.37426662,30.977725982666016,56.59500503540039,59.0609016418457,37.26128768920898,38.71186447143555,38.5128059387207,,
2019-12-12 10:49:22:501,gps,30.471001036361688,114.60623059663088,5.11486816,2.50000000,23.75000000,0.39824617,9.98794556,174.00000000,0.38472152,31.87366485595703,61.93099212646485,50.55047607421875,38.01409530639648,37.73453140258789,29.32757377624512,,
2019-12-12 10:49:23:515,gps,30.470789723694985,114.60625807884965,4.92831421,2.50000000,23.53000069,0.66030294,10.01083851,173.30000305,0.39473519,31.31839942932129,62.91614532470703,51.32056045532226,41.2325325012207,33.88536834716797,32.504207611083984,,
2019-12-12 10:49:24:510,gps,30.470584792918647,114.60628617162584,4.68386841,2.50000000,22.55999947,0.62201285,10.00713062,172.89999390,0.41337478,30.320085525512695,64.37604522705078,51.81184387207031,42.68093872070313,33.69613265991211,40.7436408996582,,
2019-12-12 10:49:25:504,gps,30.470387704393662,114.60631468508429,4.55047607,2.50000000,21.71999931,0.63820058,10.00778675,173.10000610,0.42866489,24.826932907104492,66.81960296630861,51.370567321777344,43.94095230102539,34.353622436523445,38.94070816040039,,
2019-12-12 10:49:26:504,gps,30.47020025831199,114.60634180939073,4.38732910,2.50000000,20.45999908,0.60802960,10.00492668,172.69999695,0.45089349,30.61735725402832,65.60145568847656,52.1856460571289,44.76452255249024,33.90787124633789,34.825271606445305,,
2019-12-12 10:49:27:509,gps,30.470030737079068,114.60636873521274,4.30767822,2.50000000,19.13999939,0.36878178,9.97376823,171.89999390,0.43484491,30.146827697753906,60.443153381347656,48.07175827026367,42.08327102661133,39.14848709106445,40.30245971679688,,
2019-12-12 10:49:28:502,gps,30.469860776278523,114.60639869101797,4.16900635,2.50000000,18.37000084,0.84899944,10.04843712,171.00000000,0.48701960,29.215595245361328,59.157875061035156,52.67585754394531,38.21971130371094,38.47249603271485,38.55973434448242,,
2019-12-12 10:49:29:506,gps,30.469703319080786,114.60642975789433,4.01281738,2.50000000,17.62000084,0.86371291,10.05117893,169.89999390,0.50443643,35.6194953918457,58.53635787963867,44.38287734985352,35.95153045654297,35.00796127319336,33.521488189697266,,
2019-12-12 10:49:30:509,gps,30.46955632496535,114.6064621056786,4.22265625,2.50000000,16.78000069,0.33421549,9.97086906,168.80000305,0.48230436,24.515731811523438,59.34120178222656,42.18903732299805,40.95516586303711,38.84296417236328,35.81178283691406,,
2019-12-12 10:49:31:507,gps,30.469407691061964,114.60649797337861,4.01763916,2.50000000,16.17000008,0.34058774,9.97876072,167.80000305,0.54329109,28.034616470336914,65.39932250976561,47.291221618652344,31.20720100402832,34.443130493164055,34.760791778564446,,
2019-12-12 10:49:32:507,gps,30.469266029104904,114.60653385171875,3.69064331,2.50000000,16.09000015,0.31144822,9.97189617,166.80000305,0.53047347,27.79664421081543,59.38497924804688,54.66060256958008,37.47260665893555,34.796878814697266,41.17889404296875,,
2019-12-12 10:49:33:517,gps,30.469124317633447,114.6065722301283,3.40475464,2.50000000,16.09000015,0.28999999,9.96974850,166.50000000,0.53520370,38.764705657958984,62.38474655151367,51.37050247192383,32.040172576904304,33.33673858642578,38.92111587524414,,
2019-12-12 10:49:34:507,gps,30.46898965827079,114.60661141919815,3.59954834,2.50000000,15.42000008,0.14866069,9.95152950,165.80000305,0.52406120,30.52788734436035,56.13608169555664,52.18065643310547,35.001575469970696,31.55662727355957,39.4338493347168,,
2019-12-12 10:49:35:505,gps,30.468860881030334,114.60665329885028,3.61248779,2.50000000,15.10000038,0.66400301,9.99782944,163.89999390,0.47646630,33.21875,62.72599411010742,43.94415283203125,25.828353881835934,35.66708755493164,34.593276977539055,,
2019-12-12 10:49:36:507,gps,30.468725923634448,114.60670320816004,3.41864014,2.50000000,15.10999966,0.70802540,10.01655483,161.89999390,0.53429621,31.911226272583008,65.39930725097656,42.40694427490234,36.30122756958008,35.084644317626946,37.44301986694336,,
2019-12-12 10:49:37:497,gps,30.468596178185305,114.60675553805639,3.31378174,2.50000000,15.48999977,0.25495097,9.96467304,160.60000610,0.51712316,25.616260528564453,63.022361755371094,43.15103530883789,30.644590377807614,33.21023941040039,34.009735107421875,,
2019-12-12 10:49:38:509,gps,30.46846033114798,114.60680734758239,3.22406006,2.50000000,16.12000084,0.86452299,10.05236626,161.30000305,0.52088141,30.371902465820312,63.800941467285156,42.01728820800781,34.18309783935547,36.211856842041016,33.295761108398445,,
2019-12-12 10:49:39:502,gps,30.4683186330483,114.60686116679949,3.14807129,2.50000000,16.92000008,0.17691806,9.95558643,162.30000305,0.49441823,28.62310791015625,64.808837890625,47.8914680480957,35.39245986938477,36.28428268432617,33.45614624023437,,
2019-12-12 10:49:40:506,gps,30.46816847261848,114.60691380544343,3.28274536,2.50000000,17.97999954,0.24839485,9.96321201,162.89999390,0.46600619,25.881040573120117,64.90564727783203,45.6136474609375,37.83465576171875,34.9766845703125,34.91828155517578,,
2019-12-12 10:49:41:509,gps,30.46801434164452,114.60696844394846,3.21438599,2.50000000,18.09000015,0.24839485,9.96383381,163.39999390,0.46034548,31.099971771240234,64.20614624023439,46.800010681152344,40.96921157836914,37.55641174316406,33.224681854248054,,
2019-12-12 10:49:42:505,gps,30.467860380503296,114.60702115256963,3.22235107,2.50000000,18.32999992,0.23430748,9.95661068,163.50000000,0.41526884,29.350440979003906,62.91891860961914,45.29794311523438,35.91220474243164,38.02160263061523,39.34294891357422,,
2019-12-12 10:49:43:506,gps,30.46770158891809,114.6070775210402,3.26452637,2.50000000,18.52000046,0.23430748,9.95665932,163.00000000,0.41190577,26.744333267211914,61.82137680053711,40.04839706420898,31.256895065307614,35.19306182861328,37.76695251464844,,
2019-12-12 10:49:44:513,gps,30.467538756670763,114.60713518938152,3.67129517,2.50000000,18.38999939,0.17691806,9.95559788,162.50000000,0.45284539,30.180225372314453,59.52893829345703,48.10383605957031,37.49846267700195,37.49118041992188,37.94217300415039,,
2019-12-12 10:49:45:512,gps,30.467381025549187,114.60719081824178,3.58999634,2.50000000,18.11000061,0.17029387,9.95549393,162.10000610,0.45231903,33.1367073059082,59.52888488769531,46.47237014770508,40.307289123535156,35.337432861328125,41.47313690185547,,
2019-12-12 10:49:46:506,gps,30.467228786380296,114.60724813777556,3.66412354,2.50000000,17.20999908,0.17029387,9.95550251,162.00000000,0.46144864,33.05410385131836,62.55868911743164,47.561424255371094,37.90653610229492,38.84548568725586,36.00647354125977,,
2019-12-12 10:49:47:510,gps,30.467086668971774,114.6073000180908,3.50582886,2.50000000,16.22999954,0.17691806,9.95553207,162.10000610,0.47630921,28.139863967895508,59.4891471862793,46.62954330444336,33.163143157958984,39.79798126220703,34.614456176757805,,
2019-12-12 10:49:48:507,gps,30.466953243418324,114.60734899913486,3.62286377,2.50000000,15.19999981,0.17029387,9.95548153,162.30000305,0.49599180,24.30424690246582,56.66997146606445,50.86201858520508,36.43095779418945,38.73038864135742,37.71565628051758,,
2019-12-12 10:49:49:514,gps,30.466826279167623,114.60739538071587,3.56390381,2.50000000,14.59000015,0.17029387,9.95538616,162.50000000,0.51150483,21.864145278930664,59.18685150146485,50.55480194091797,34.79772186279297,38.51294708251953,38.55686569213867,,
2019-12-12 10:49:50:518,gps,30.466708146305614,114.60743662289055,3.42092896,2.50000000,13.68000031,0.23430748,9.96244717,162.69999695,0.52620119,15.829442977905273,59.09042358398438,51.616554260253906,40.31403732299805,36.56741333007813,39.67494201660156,,
2019-12-12 10:49:51:523,gps,30.466597284869135,114.60747503561137,3.45764160,2.50000000,12.76000023,0.22803509,9.95587444,162.80000305,0.49592242,13.736391067504883,63.21130752563477,52.94821548461914,36.63025665283203,35.9677734375,39.71921920776367,,
2019-12-12 10:49:52:517,gps,30.4664872738951,114.60751421851671,3.59210205,2.50000000,12.06000042,0.24839485,9.96289825,162.60000610,0.58097631,14.743971824645996,58.413246154785156,52.93583679199219,33.926559448242195,34.221778869628906,35.93005752563477,,
2019-12-12 10:49:53:524,gps,30.46638676521626,114.60755198220733,3.91271973,2.50000000,11.43000031,0.24207437,9.96244812,162.30000305,0.60981268,16.63223648071289,62.20793533325195,45.68472290039063,32.785400390625,31.96507453918457,35.87621307373047,,
2019-12-12 10:49:54:500,gps,30.466294308189344,114.60758715649135,3.95971680,2.50000000,10.93000031,0.22803509,9.95584202,162.00000000,0.56637907,22.024736404418945,62.42054748535156,51.74274444580078,38.71894836425781,34.45064926147461,38.80340194702149,,
2019-12-12 10:49:55:509,gps,30.466199240903904,114.6076240607214,3.89562988,2.50000000,10.56000042,0.17029387,9.95551586,161.60000610,0.66345447,23.511032104492188,60.47209548950195,47.05118942260742,34.198394775390625,31.491657257080078,34.12790298461914,,
2019-12-12 10:49:56:511,gps,30.466110494820764,114.60765847539552,3.95535278,2.50000000,10.34000015,0.17029387,9.95550251,161.50000000,0.67701399,19.511308670043945,62.06180191040039,47.1819953918457,31.00850486755371,32.249191284179695,32.562267303466804,,
2019-12-12 10:49:57:504,gps,30.46602714002479,114.60769198051908,4.04461670,2.50000000,9.07999992,0.14866069,9.95134640,161.69999695,0.73830831,19.096473693847656,60.4830093383789,43.87544631958008,33.951690673828125,30.29154396057129,31.91584587097168,,
2019-12-12 10:49:58:494,gps,30.46596215788036,114.607715136575,4.03814697,2.50000000,6.84000015,0.15620500,9.95280457,162.30000305,0.88742888,25.4844913482666,63.118873596191406,46.08587646484375,36.21489715576172,34.450302124023445,32.481372833251946,,
2019-12-12 10:49:59:507,gps,30.465907247496727,114.60773405322296,4.03146362,2.50000000,6.26000023,0.28319603,9.96342754,163.60000610,0.79154456,32.2385368347168,58.98154830932617,46.05598068237305,30.94023895263672,34.08644485473633,36.84012985229492,,
2019-12-12 10:50:00:503,gps,30.465852746696143,114.6077504997667,4.03594971,2.50000000,5.90000010,0.40360871,9.98704433,165.69999695,1.00766349,29.62238121032715,57.2359733581543,52.64994812011719,29.81846809387207,32.806324005126946,34.046215057373054,,
2019-12-12 10:50:01:515,gps,30.46579959613906,114.6077663663983,3.99877930,2.50000000,6.30999994,0.26907247,9.96735001,165.50000000,0.95643061,32.05348587036133,60.41802978515625,50.54684448242188,34.56966018676758,32.543472290039055,37.18020248413086,,
2019-12-12 10:50:02:548,gps,30.46574288512599,114.60778436288754,4.01806641,2.50000000,6.71999979,0.28319603,9.96826363,165.00000000,0.93685764,27.37660026550293,60.45574188232422,48.58368682861328,32.16384506225586,34.23928451538086,43.64027786254883,,
2019-12-12 10:50:03:530,gps,30.465684673708985,114.60780224926245,4.06555176,2.50000000,6.57000017,0.28319603,9.96852398,164.19999695,0.96351802,24.890087127685547,60.65414047241211,50.57983779907226,40.81557846069336,34.46754837036133,35.60432815551758,,
2019-12-12 10:50:04:524,gps,30.46562970220439,114.60781582563351,4.12680054,2.50000000,6.05000019,0.69202602,10.01695919,167.80000305,1.06525314,24.239946365356445,66.70711517333984,50.42264938354492,34.076847076416016,34.38684463500977,37.63561630249024,,
2019-12-12 10:50:05:522,gps,30.465578191260786,114.60782777218952,4.22256470,2.50000000,5.61999989,0.31144822,9.97320747,168.60000610,1.08265555,23.014896392822266,63.60597610473633,44.60539627075195,36.2339973449707,36.046295166015625,37.16218185424805,,
2019-12-12 10:50:06:527,gps,30.46553121186756,114.60784125923023,4.10568237,2.50000000,5.23999977,0.29732138,9.96452999,166.10000610,1.00592709,18.049528121948242,63.30661010742188,47.70136260986328,41.99679183959961,35.74779891967773,37.31385040283203,,
2019-12-12 10:50:07:541,gps,30.465490223882483,114.60785392671744,4.10083008,2.50000000,4.42000008,0.66573268,9.99373055,164.60000610,1.18113112,21.477182388305664,65.00522613525389,49.4188117980957,38.785552978515625,35.71706771850586,38.78565216064453,,
2019-12-12 10:50:08:530,gps,30.465456807669064,114.60786554476388,4.21676636,2.50000000,3.01999998,0.64999998,9.94948292,163.19999695,0.75497711,21.737010955810547,62.61216735839844,48.52846908569336,38.76545333862305,35.97250747680664,39.3921127319336,,
2019-12-12 10:50:09:529,gps,30.46543285336121,114.60787450341144,4.20605469,2.50000000,2.50999999,0.11313708,9.94098663,162.30000305,1.11483943,18.053730010986328,62.70575714111328,46.46506881713867,38.17750930786133,35.76346969604492,39.71038055419922,,
2019-12-12 10:50:10:530,gps,30.46541126961099,114.6078831422359,4.16052246,2.50000000,2.39000010,0.82073140,10.04526997,161.89999390,2.05177307,17.580930709838867,62.63561630249024,47.70526885986328,36.50521087646485,36.88019561767578,39.80378341674805,,
2019-12-12 10:50:11:526,gps,30.465391456214224,114.6078912611734,4.13308716,2.50000000,2.18000007,0.90686274,10.05735779,161.50000000,2.28186584,15.672993659973145,62.87300109863281,48.37672424316406,36.42900085449219,35.85244369506836,37.72723007202149,,
2019-12-12 10:50:12:524,gps,30.465376493548895,114.60789694034133,4.23889160,2.50000000,1.65999997,0.89196414,10.05423069,161.50000000,2.81245375,16.590511322021484,60.28611373901367,45.57843399047852,37.46225357055664,35.66938018798828,37.30331039428711,,
2019-12-12 10:50:13:520,gps,30.46536390147013,114.60790243969336,4.23507690,2.50000000,1.38999999,0.85562843,10.04776955,161.19999695,3.22607684,15.167807579040527,60.84896469116211,44.28082275390625,36.78076934814453,34.84664535522461,38.3871955871582,,
2019-12-12 10:50:14:523,gps,30.46535347968681,114.60790670913818,4.14974976,2.50000000,1.32000005,0.84852815,10.04633427,161.10000610,3.37056208,18.396425247192383,60.951072692871094,47.77942657470703,37.99568176269531,35.69324111938477,36.10371780395508,,
2019-12-12 10:50:15:527,gps,30.465338756930265,114.60791168828038,4.31958008,2.50000000,2.08999991,0.14866069,9.95003319,161.10000610,2.08708429,18.694835662841797,61.95203399658203,46.81622695922852,43.734535217285156,33.617382049560554,38.79269027709961,,
2019-12-12 10:50:16:522,gps,30.465314162635366,114.6079213569472,4.40487671,2.50000000,3.18000007,0.17691806,9.95648003,160.50000000,1.85770476,23.852622985839844,58.36348342895508,47.18721389770508,35.105907440185554,35.458431243896484,34.47556686401367,,
2019-12-12 10:50:17:520,gps,30.46528204768202,114.60793682541969,4.63027954,2.50000000,4.11999989,0.86556339,10.05378532,158.00000000,1.58400095,30.426666259765625,62.63069915771485,45.4080810546875,40.68674850463867,38.1539306640625,39.407203674316406,,
2019-12-12 10:50:18:507,gps,30.46524220197437,114.60795786367727,4.83032227,2.50000000,5.46999979,0.92455393,10.03804207,155.69999695,1.23420584,36.281585693359375,60.24467468261719,49.65700912475586,41.43238067626953,37.85888671875,39.48269271850586,,
2019-12-12 10:50:19:511,gps,30.465186593361235,114.60798426106061,4.71902466,2.50000000,7.01999998,0.16278821,9.94716644,154.69999695,0.94380790,25.066547393798828,64.59185028076172,48.85461807250977,40.80101013183594,35.31595230102539,39.739906311035156,,
2019-12-12 10:50:20:525,gps,30.46512376457903,114.60801801844799,4.87857056,2.50000000,8.51000023,0.19798990,9.95776749,155.39999390,1.01143038,19.925243377685547,66.25046539306639,59.32794189453125,35.208091735839844,37.74676132202149,45.07643508911133,,
2019-12-12 10:50:21:519,gps,30.465045032821457,114.60805677497645,4.85650635,2.50000000,9.94999981,0.89022470,10.05984116,157.10000610,0.91340780,25.11087989807129,59.87091827392578,51.00331115722656,37.68264389038086,36.96710586547852,41.910423278808594,,
2019-12-12 10:50:22:515,gps,30.464952008109105,114.6080986906592,4.94772339,2.50000000,11.68000031,0.96400207,10.07233524,158.60000610,0.83304197,27.380552291870117,61.35788345336914,54.15219116210938,45.5718879699707,34.49709701538086,38.94849395751953,,
2019-12-12 10:50:23:526,gps,30.46485077200822,114.60814352599725,5.05270386,2.50000000,12.93999958,1.02649891,10.05477905,159.89999390,0.71912092,22.451417922973633,64.15674591064453,51.5197639465332,51.656166076660156,36.05561828613281,42.08131790161133,,
2019-12-12 10:50:24:510,gps,30.464730162133595,114.60819352028294,4.78665161,2.50000000,14.21000004,0.96046865,10.06830502,161.10000610,0.72741997,16.928346633911133,67.84076690673828,56.549217224121094,43.6541748046875,38.1082878112793,44.02898025512695,,
2019-12-12 10:50:25:532,gps,30.464603070259272,114.60824179400998,5.19195557,2.50000000,15.22999954,0.17691806,9.95638752,162.69999695,0.62161177,35.01524353027344,60.18431854248047,55.70484161376953,44.55900192260742,38.74558639526367,44.68412399291992,,
2019-12-12 10:50:26:527,gps,30.46446804567471,114.60828702692699,5.45040894,2.50000000,15.78999996,0.36124784,9.98222160,164.19999695,0.60179114,21.5815486907959,63.66497039794922,57.13837432861328,53.50285339355469,38.52834701538086,43.20313262939453,,
2019-12-12 10:50:27:515,gps,30.464331620753768,114.60833195980454,5.71258545,2.50000000,15.72999954,0.30413812,9.97219181,164.10000610,0.57341468,15.080581665039062,66.91675567626953,56.06285858154297,45.92211151123047,41.67721176147461,45.04724884033203,,
2019-12-12 10:50:28:517,gps,30.464193685863744,114.60837820278438,5.89721680,2.50000000,16.09000015,0.36878178,9.98264503,163.80000305,0.58311564,25.066179275512695,65.00408172607422,58.013572692871094,34.75954055786133,34.47344207763672,36.483680725097656,,
2019-12-12 10:50:29:528,gps,30.464054421127475,114.60842602591676,6.30111694,2.50000000,16.19000053,0.77155685,10.03132915,162.89999390,0.57591730,26.662094116210938,62.10333633422852,71.15274047851562,26.505767822265625,45.3847541809082,42.17435073852539,,
2019-12-12 10:50:30:518,gps,30.463920749469626,114.60847980022015,6.80175781,2.50000000,15.86999989,0.14866069,9.94944191,161.50000000,0.49089509,34.11468505859375,58.76092529296875,35.81117248535156,36.726173400878906,28.844884872436523,35.09803009033203,,
2019-12-12 10:50:31:523,gps,30.463786857023134,114.60853013429825,7.11318970,2.50000000,15.65999985,0.71217978,10.00318527,161.00000000,0.49484763,22.922103881835938,59.877220153808594,48.6370964050293,44.30657958984375,41.87810134887695,47.77097702026367,,
2019-12-12 10:50:32:526,gps,30.463648164447413,114.608584398523,7.45922852,2.50000000,15.84000015,0.91438502,10.05935287,161.00000000,0.54836726,24.221418380737305,64.85903930664061,52.49402236938477,37.50984191894531,38.273597717285156,44.5058708190918,,
2019-12-12 10:50:33:516,gps,30.463508571702675,114.60863836279005,7.79791260,2.50000000,16.10000038,0.40311289,9.98467445,161.30000305,0.55110288,21.30553436279297,58.201560974121094,50.92495346069336,37.623023986816406,33.918895721435554,40.52321243286133,,
2019-12-12 10:50:34:513,gps,30.463372449477056,114.60869027726291,7.95748901,2.50000000,16.00000000,0.27018511,9.96665096,161.50000000,0.52965045,26.28040885925293,58.37975311279297,44.4935188293457,38.28044128417969,31.34099578857422,41.011661529541016,,
2019-12-12 10:50:35:513,gps,30.463233946810863,114.60874238169745,8.38281250,2.50000000,15.85000038,0.19209373,9.96205616,161.50000000,0.57442987,20.9476261138916,61.11791229248047,42.62971878051758,37.837703704833984,32.97006607055664,42.00427627563477,,
2019-12-12 10:50:36:514,gps,30.46310261525412,114.60879107646431,8.71884155,2.50000000,15.52000046,0.87000000,10.05024624,161.30000305,0.54302019,21.371841430664062,65.44229888916016,47.37615966796875,42.70333862304688,35.957820892333984,38.50801467895508,,
2019-12-12 10:50:37:513,gps,30.462971124215812,114.60884143153417,9.07717896,2.50000000,15.32999992,0.91219515,10.05255890,161.00000000,0.55252188,26.192041397094727,62.21227264404297,49.144493103027344,33.9049072265625,36.85689926147461,35.01276016235352,,
2019-12-12 10:50:38:513,gps,30.462839502483874,114.60888886636842,9.23291016,2.50000000,15.52999973,0.34655446,9.97781086,162.30000305,0.55433387,29.41761589050293,64.27024841308594,40.73805236816406,32.024063110351555,32.17888641357422,37.04740905761719,,
2019-12-12 10:50:39:517,gps,30.462710631310216,114.60893529141829,9.50311279,2.50000000,15.35999966,0.31112698,9.96655083,162.89999390,0.51072288,15.255115509033203,60.29788589477539,40.87405014038086,37.96025848388672,37.12450408935547,41.16626739501953,,
2019-12-12 10:50:40:514,gps,30.46257976017441,114.60898337662053,9.65682983,2.50000000,14.65999985,0.24207437,9.96232986,162.69999695,0.54571015,23.121686935424805,57.57925033569336,39.1484489440918,37.53531265258789,34.477493286132805,36.9824447631836,,
2019-12-12 10:50:41:518,gps,30.46245757048418,114.60902805221815,9.49310303,2.50000000,14.18000031,0.16970563,9.95483685,161.60000610,0.55569780,28.5318546295166,60.99619674682617,35.291168212890625,30.6572265625,39.080265045166016,38.33025741577149,,
2019-12-12 10:50:42:514,gps,30.462344593452343,114.60907328874778,9.72531128,2.50000000,13.64999962,0.16278821,9.95095825,159.69999695,0.50630587,27.97676658630371,60.40460205078125,54.4214859008789,43.32833099365234,35.64645767211914,39.63768768310547,,
2019-12-12 10:50:43:527,gps,30.462228907739906,114.60912544607443,8.91882324,2.50000000,13.60000038,0.14866069,9.95241833,157.30000305,0.56595480,24.694923400878906,62.157081604003906,51.18391418457031,34.39661026000977,39.28633499145508,39.155906677246094,,
2019-12-12 10:50:44:518,gps,30.46211529312567,114.60917913391572,9.35025024,2.50000000,13.93000031,0.16278821,9.95340347,156.30000305,0.55431819,28.534786224365234,55.18067932128906,50.91862869262695,35.27452850341797,35.73041915893555,35.43769454956055,,
2019-12-12 10:50:45:502,gps,30.461995128457232,114.60923818210367,9.96466064,2.50000000,14.44999981,0.15556349,9.95278358,157.39999390,0.53946704,27.18999671936035,58.20647430419922,48.66209030151367,34.05686187744141,40.371009826660156,32.57990264892578,,
2019-12-12 10:50:46:516,gps,30.46187398214359,114.60929179961957,10.36010742,2.50000000,14.67000008,0.92097771,10.05867863,159.00000000,0.53697443,29.93534278869629,58.41799545288086,42.91144943237305,35.947383880615234,37.17821502685547,36.84406280517578,,
2019-12-12 10:50:47:510,gps,30.46175367563798,114.60934351707624,10.89367676,2.50000000,14.72999954,0.21095023,9.95898247,160.39999390,0.46935806,27.570009231567383,67.61143493652344,51.06685256958008,30.19643974304199,43.38875198364258,34.63686752319336,,
2019-12-12 10:50:48:505,gps,30.461623117110793,114.60939702408515,11.46215820,2.50000000,14.81000042,0.22472206,9.96607113,160.80000305,0.52573192,28.07882308959961,61.48017501831055,47.86433029174805,36.004051208496094,36.56777572631836,37.72306442260742,,
2019-12-12 10:50:49:506,gps,30.46149880922541,114.60944669118076,11.77160645,2.50000000,14.57999992,0.89196414,10.05425644,160.89999390,0.56327599,24.169841766357422,61.2778549194336,50.95129776000977,37.84718322753906,39.40085220336914,36.68546676635742,,
2019-12-12 10:50:50:498,gps,30.461375311758648,114.6094966585125,12.07067871,2.50000000,14.56000042,0.87681240,10.04907799,160.80000305,0.57293993,24.61562728881836,62.25995635986328,45.260032653808594,46.79483413696289,35.654300689697266,43.33491516113281,,
2019-12-12 10:50:51:506,gps,30.461248574053585,114.60954825595373,12.28680420,2.50000000,14.85999966,0.94794512,10.06069183,160.50000000,0.57836229,29.50441551208496,65.68451690673828,46.33269882202149,38.96845626831055,40.204986572265625,43.039852142333984,,
2019-12-12 10:50:52:506,gps,30.461120105860193,114.60959929329856,12.62127686,2.50000000,15.18000031,0.98234415,10.07281876,161.00000000,0.57811022,24.539371490478516,62.94871520996094,53.73443603515625,44.47961044311523,40.15065383911133,40.38333129882813,,
2019-12-12 10:50:53:513,gps,30.460990737391015,114.60964977061096,12.87664795,2.56898904,15.10000038,0.94111633,10.06039143,161.60000610,0.58537835,22.816055297851562,58.36955642700195,54.99615859985352,39.45281600952149,33.358203887939446,40.32933044433594,,
2019-12-12 10:50:54:512,gps,30.460866228699512,114.60969493759418,13.00939941,2.50000000,14.78999996,0.14866069,9.94883823,162.19999695,0.49980831,17.484695434570312,61.51626968383789,50.80475997924805,43.12614440917969,39.72536087036133,38.64735412597656,,
2019-12-12 10:50:55:520,gps,30.460740900627997,114.609742505005,13.31439209,2.50000000,14.39000034,0.14866069,9.94869614,162.69999695,0.49625683,19.272869110107422,64.8834228515625,53.84782409667969,41.57345962524414,35.567195892333984,41.287376403808594,,
2019-12-12 10:50:56:506,gps,30.460614161047673,114.60978598173429,13.36199951,2.50000000,14.18999958,0.16278821,9.95405483,163.69999695,0.54844564,28.56189727783203,59.38596725463867,61.392616271972656,36.262779235839844,44.164146423339844,41.61409378051758,,
2019-12-12 10:50:57:496,gps,30.4604885306822,114.60982566801316,13.48040771,2.50000000,14.43999958,0.35468295,9.97707748,164.69999695,0.52949643,28.026784896850586,59.08566284179688,47.28244400024414,32.12842559814453,37.51198959350586,41.95037460327149,,
2019-12-12 10:50:58:502,gps,30.460361019087504,114.60986269376451,13.73492432,2.50000000,14.80000019,0.30479503,9.97099400,166.19999695,0.53744310,28.80491828918457,62.06771850585938,43.41366958618164,34.99642562866211,39.371341705322266,45.108299255371094,,
2019-12-12 10:50:59:503,gps,30.46023240628261,114.60989650894345,14.06219482,2.50000000,14.63000011,0.38948685,9.98585415,167.89999390,0.56593317,33.06732940673828,59.17094421386719,45.84848022460938,28.53910827636719,34.310470581054695,41.21761703491211,,
2019-12-12 10:51:00:507,gps,30.460101160870842,114.60992395286132,14.30468750,2.50000000,14.71000004,0.74813098,10.02412224,170.10000610,0.57425123,27.554546356201172,63.50661849975586,45.23184204101562,29.029651641845703,37.2920036315918,39.23359298706055,,
2019-12-12 10:51:01:495,gps,30.459967853279316,114.60994598570575,14.48632812,2.50000000,15.06999969,0.77233410,10.03098392,172.10000610,0.57149035,29.208934783935547,60.76486206054688,40.63766479492188,32.56386566162109,34.10795211791992,38.32434463500977,,
2019-12-12 10:51:02:511,gps,30.459830104436453,114.6099675681301,14.70849609,2.50000000,15.56999969,0.17804495,9.95654106,172.80000305,0.53780907,31.36215591430664,55.20585632324219,41.31413650512695,32.006362915039055,36.49343872070313,39.12377166748047,,
2019-12-12 10:51:03:503,gps,30.45968927473209,114.60998882026612,15.12701416,2.50000000,16.25000000,0.17804495,9.95409679,173.00000000,0.46674529,21.453311920166016,59.410987854003906,55.59345245361328,43.37345504760742,35.79187393188477,33.571327209472656,,
2019-12-12 10:51:04:505,gps,30.45953558222547,114.610011591635,15.88421631,2.50000000,16.88999939,0.17029387,9.95605850,173.39999390,0.49824235,29.645206451416016,59.7715835571289,50.17210388183594,37.15238952636719,34.00946807861328,37.53064346313477,,
2019-12-12 10:51:05:509,gps,30.4593810198756,114.61003542314732,16.50231934,2.50000000,17.43000031,0.20000000,9.96032715,173.00000000,0.47875431,34.31288146972656,60.16495132446289,50.91769027709961,41.88892364501953,35.944637298583984,36.187965393066406,,
2019-12-12 10:51:06:512,gps,30.459229667711185,114.61005708456295,16.98858643,2.50000000,17.35000038,0.31144822,9.96610260,172.50000000,0.43615052,24.64000701904297,62.60216522216797,48.01454544067383,36.8531494140625,39.56846237182617,40.506683349609375,,
2019-12-12 10:51:07:503,gps,30.459076676190318,114.6100819564469,17.43627930,2.50000000,16.19000053,0.30479503,9.97163677,171.89999390,0.50159222,31.356937408447266,60.6812973022461,51.22019577026367,38.832069396972656,33.86337661743164,36.22953796386719,,
2019-12-12 10:51:08:506,gps,30.458938387581405,114.61010393904681,14.89477539,2.50000000,15.07999992,0.29832867,9.97057152,171.50000000,0.52257556,28.088748931884766,62.22208786010742,49.47742462158203,30.65023231506348,34.98583221435547,39.16684341430664,,
2019-12-12 10:51:09:507,gps,30.458808990999646,114.61012498223114,16.34912109,2.50000000,13.94999981,0.71847057,10.01677132,172.10000610,0.58010560,30.524396896362305,67.92293548583984,49.02565002441406,38.40051651000977,36.95617294311523,38.15821075439453,,
